epoch,train_loss,val_loss,seconds
1,0.5530194062935678,0.5157072352511543,69.75847172737122
2,0.3699478406655161,0.45309838013989584,69.61967992782593
3,0.34057651632710506,0.42335013832364765,69.5386004447937
4,0.3248198220604344,0.4114622345992497,69.414217710495
5,0.31623422879921764,0.40303656458854675,69.22403240203857
6,0.3095619970246365,0.4053435815232141,69.30188059806824
7,0.30402370157994724,0.39092651648180826,69.34295105934143
8,0.3000218905900654,0.3948777232851301,69.47976565361023
9,0.2969503766612003,0.39359981034483227,69.50952053070068
10,0.29417566061019895,0.4009412420647485,69.47015166282654
11,0.2917678836144899,0.3966775919709887,69.69998335838318
12,0.28950565849479876,0.3962468547480447,69.51555466651917
