epoch,train_loss,val_loss,seconds
1,0.2634018052565424,0.24288202290024077,69.67111802101135
2,0.1512363997729201,0.20394808373280934,69.72672319412231
3,0.13207873019732927,0.18122765847614833,69.83516335487366
4,0.1228991006550036,0.17773990013769694,69.60310697555542
5,0.11676880638850362,0.17227052365030562,69.71660256385803
6,0.11296396961337642,0.17228145045893534,69.6391818523407
7,0.10982486448789898,0.1661729078207697,69.56062984466553
8,0.10764062600700479,0.17147365318877356,69.57324838638306
9,0.10584869102427834,0.16667609768254416,69.59149050712585
10,0.10463427767941827,0.17408593318292073,69.57779049873352
11,0.10279764909493296,0.17197768709489278,69.53718948364258
12,0.1015055059602386,0.17273115898881639,69.6396279335022
