epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,,2759,,1.5581555366516113,,,,,
0,,2779,,1.761312484741211,,,,,
0,,2799,,1.7107619047164917,,,,,
0,,2819,,1.6884742975234985,,,,,
0,,2839,,1.5829458236694336,,,,,
0,,2859,,1.5699841976165771,,,,,
0,,2879,,1.578216791152954,,,,,
0,,2899,,1.597635269165039,,,,,
0,,2919,,1.5408283472061157,,,,,
0,,2939,,1.5783568620681763,,,,,
0,,2959,,1.773607850074768,,,,,
0,,2979,,1.590802550315857,,,,,
0,,2999,,1.6386241912841797,,,,,
0,,3019,,1.5758099555969238,,,,,
0,,3039,,1.5948361158370972,,,,,
0,,3059,,1.6110177040100098,,,,,
0,,3079,,1.765088438987732,,,,,
0,,3099,,1.76445734500885,,,,,
0,,3119,,1.7672971487045288,,,,,
0,,3139,,1.7392772436141968,,,,,
0,,3159,,1.6951513290405273,,,,,
0,,3179,,1.7099896669387817,,,,,
0,,3199,,1.706135630607605,,,,,
0,,3219,,1.5981329679489136,,,,,
0,,3239,,1.5919221639633179,,,,,
0,,3259,,1.5538734197616577,,,,,
0,,3279,,1.685379981994629,,,,,
0,,3299,,1.6392055749893188,,,,,
0,,3319,,1.5953689813613892,,,,,
0,,3339,,1.802292823791504,,,,,
0,,3359,,1.8952617645263672,,,,,
0,,3379,,1.660047173500061,,,,,
0,,3399,,1.5852446556091309,,,,,
0,,3419,,1.6553354263305664,,,,,
0,,3439,,1.6203809976577759,,,,,
0,,3459,,1.4480491876602173,,,,,
0,,3479,,1.5215989351272583,,,,,
0,,3499,,1.7295913696289062,,,,,
0,,3519,,1.5494111776351929,,,,,
0,,3539,,1.6234318017959595,,,,,
0,,3559,,1.6569288969039917,,,,,
0,,3579,,1.4587410688400269,,,,,
0,,3599,,1.7713874578475952,,,,,
0,,3619,,1.666714072227478,,,,,
0,,3639,,1.8029903173446655,,,,,
0,,3659,,1.6331697702407837,,,,,
0,,3679,,1.593094825744629,,,,,
0,,3699,,1.6602405309677124,,,,,
0,,3719,,1.5402199029922485,,,,,
0,,3739,,1.6016240119934082,,,,,
0,,3759,,1.5209016799926758,,,,,
0,,3779,,1.7144994735717773,,,,,
0,,3799,,1.7463346719741821,,,,,
0,,3819,,1.6028131246566772,,,,,
0,,3839,,1.5420292615890503,,,,,
0,,3859,,1.7605270147323608,,,,,
0,,3879,,1.6558843851089478,,,,,
0,,3899,,1.5914794206619263,,,,,
0,,3919,,1.6603244543075562,,,,,
0,,3939,,1.6379762887954712,,,,,
0,,3959,,1.611884593963623,,,,,
0,,3979,,1.697074294090271,,,,,
0,,3999,,1.4401226043701172,,,,,
0,,4019,,1.667868971824646,,,,,
0,,4039,,1.5743488073349,,,,,
0,,4059,,1.6006039381027222,,,,,
0,,4079,,1.6000581979751587,,,,,
0,,4099,,1.6262993812561035,,,,,
0,,4119,,1.731819748878479,,,,,
0,,4139,,1.6092196702957153,,,,,
0,,4159,,1.6428378820419312,,,,,
0,,4179,,1.6604655981063843,,,,,
0,,4199,,1.6693836450576782,,,,,
0,,4219,,1.6215530633926392,,,,,
0,,4239,,1.6143964529037476,,,,,
0,,4259,,1.6563477516174316,,,,,
0,,4279,,1.5160220861434937,,,,,
0,,4299,,1.5892583131790161,,,,,
0,,4319,,1.4833135604858398,,,,,
0,,4339,,1.6117138862609863,,,,,
0,,4359,,1.505470633506775,,,,,
0,,4379,,1.788685917854309,,,,,
0,,4399,,1.8056577444076538,,,,,
0,,4419,,1.6428693532943726,,,,,
0,,4439,,1.6357593536376953,,,,,
0,,4459,,1.5904664993286133,,,,,
0,,4479,,1.5526626110076904,,,,,
0,,4499,,1.6456360816955566,,,,,
0,,4519,,1.6275607347488403,,,,,
0,,4539,,1.515224575996399,,,,,
0,,4559,,1.422899603843689,,,,,
0,,4579,,1.6683940887451172,,,,,
0,,4599,,1.5636130571365356,,,,,
0,,4619,,1.6975858211517334,,,,,
0,,4639,,1.716239333152771,,,,,
0,,4659,,1.6484657526016235,,,,,
0,,4679,,1.5891193151474,,,,,
0,,4699,,1.7561336755752563,,,,,
0,,4719,,1.539231300354004,,,,,
0,,4739,,1.6570696830749512,,,,,
0,,4759,,1.5310107469558716,,,,,
0,,4779,,1.6084502935409546,,,,,
0,,4799,,1.558061957359314,,,,,
0,,4819,,1.6480706930160522,,,,,
0,,4839,,1.4990909099578857,,,,,
0,,4859,,1.7153428792953491,,,,,
0,,4879,,1.6676349639892578,,,,,
0,,4899,,1.69490385055542,,,,,
0,,4919,,1.4319344758987427,,,,,
0,,4939,,1.5957082509994507,,,,,
0,,4959,,1.5719372034072876,,,,,
0,,4979,,1.473793387413025,,,,,
0,,4999,,1.5089362859725952,,,,,
0,,5019,,1.7684605121612549,,,,,
0,,5039,,1.5995453596115112,,,,,
0,,5059,,1.6743215322494507,,,,,
0,,5079,,1.575812816619873,,,,,
0,,5099,,1.4750088453292847,,,,,
0,,5119,,1.5255845785140991,,,,,
0,,5139,,1.5280057191848755,,,,,
0,,5159,,1.600580096244812,,,,,
0,,5179,,1.5673494338989258,,,,,
0,,5199,,1.4256868362426758,,,,,
0,,5219,,1.4907392263412476,,,,,
0,,5239,,1.6994904279708862,,,,,
0,,5259,,1.5996004343032837,,,,,
0,,5279,,1.5640910863876343,,,,,
0,,5299,,1.6061922311782837,,,,,
0,,5319,,1.6428155899047852,,,,,
0,,5339,,1.5163308382034302,,,,,
0,,5359,,1.411903738975525,,,,,
0,,5379,,1.5981179475784302,,,,,
0,,5399,,1.5920591354370117,,,,,
0,,5419,,1.3364263772964478,,,,,
0,,5439,,1.5113344192504883,,,,,
0,,5459,,1.5997142791748047,,,,,
0,,5479,,1.5877805948257446,,,,,
0,,5499,,1.6661663055419922,,,,,
0,,5519,,1.611742615699768,,,,,
0,,5539,,1.6450611352920532,,,,,
0,,5559,,1.5687967538833618,,,,,
0,,5579,,1.6489750146865845,,,,,
0,,5599,,1.4035639762878418,,,,,
0,,5619,,1.7534394264221191,,,,,
0,,5639,,1.5477714538574219,,,,,
0,,5659,,1.7028980255126953,,,,,
0,,5679,,1.4746967554092407,,,,,
0,,5699,,1.5843266248703003,,,,,
0,,5719,,1.6135095357894897,,,,,
0,,5739,,1.487280249595642,,,,,
0,,5759,,1.7177635431289673,,,,,
0,,5779,,1.663415551185608,,,,,
0,,5799,,1.4626268148422241,,,,,
0,,5819,,1.664899230003357,,,,,
0,,5839,,1.6170198917388916,,,,,
0,,5859,,1.400568962097168,,,,,
0,,5879,,1.4670377969741821,,,,,
0,,5899,,1.5520139932632446,,,,,
0,,5919,,1.6380162239074707,,,,,
0,,5939,,1.6330654621124268,,,,,
0,,5959,,1.5163358449935913,,,,,
0,,5979,,1.76785409450531,,,,,
0,,5999,,1.4868890047073364,,,,,
0,,6019,,1.4703855514526367,,,,,
0,,6039,,1.690029501914978,,,,,
0,,6059,,1.4346965551376343,,,,,
0,,6079,,1.5145573616027832,,,,,
0,,6099,,1.5891504287719727,,,,,
0,,6119,,1.609395146369934,,,,,
0,,6139,,1.533747673034668,,,,,
0,,6159,,1.56796395778656,,,,,
0,,6179,,1.5228886604309082,,,,,
0,,6199,,1.4138349294662476,,,,,
0,,6219,,1.4921643733978271,,,,,
0,,6239,,1.6646723747253418,,,,,
0,,6259,,1.5166279077529907,,,,,
0,,6279,,1.6821203231811523,,,,,
0,,6299,,1.6071819067001343,,,,,
0,,6319,,1.4962778091430664,,,,,
0,,6339,,1.6427010297775269,,,,,
0,,6359,,1.4215527772903442,,,,,
0,,6379,,1.6799732446670532,,,,,
0,,6399,,1.6232246160507202,,,,,
0,,6419,,1.5007405281066895,,,,,
0,,6439,,1.5680729150772095,,,,,
0,,6459,,1.6488968133926392,,,,,
0,,6479,,1.3856276273727417,,,,,
0,,6499,,1.6021711826324463,,,,,
0,,6519,,1.5498005151748657,,,,,
0,,6539,,1.4674440622329712,,,,,
0,,6559,,1.5677775144577026,,,,,
0,,6579,,1.5992684364318848,,,,,
0,,6599,,1.6427289247512817,,,,,
0,,6619,,1.6107488870620728,,,,,
0,,6639,,1.5865625143051147,,,,,
0,,6659,,1.463891625404358,,,,,
0,,6679,,1.3947649002075195,,,,,
0,,6699,,1.4502865076065063,,,,,
0,,6719,,1.6207290887832642,,,,,
0,,6739,,1.5432941913604736,,,,,
0,,6749,,,1.2392045259475708,17609870.0,2.795278549194336,1.4214537143707275,0.8101677298545837
0,,6749,1.6529344320297241,,,,,,
,0.001,6750,,,,,,,
1,,6759,,1.556635856628418,,,,,
1,,6779,,1.556565523147583,,,,,
1,,6799,,1.4328504800796509,,,,,
1,,6819,,1.5547456741333008,,,,,
1,,6839,,1.5198920965194702,,,,,
1,,6859,,1.3718740940093994,,,,,
1,,6879,,1.501383900642395,,,,,
1,,6899,,1.4692468643188477,,,,,
1,,6919,,1.5366196632385254,,,,,
1,,6939,,1.552208662033081,,,,,
1,,6959,,1.4717251062393188,,,,,
1,,6979,,1.5977712869644165,,,,,
1,,6999,,1.4233070611953735,,,,,
1,,7019,,1.5064789056777954,,,,,
1,,7039,,1.5508270263671875,,,,,
1,,7059,,1.5054746866226196,,,,,
1,,7079,,1.6255693435668945,,,,,
1,,7099,,1.5784451961517334,,,,,
1,,7119,,1.5896821022033691,,,,,
1,,7139,,1.4881107807159424,,,,,
1,,7159,,1.461966633796692,,,,,
1,,7179,,1.5109421014785767,,,,,
1,,7199,,1.5681384801864624,,,,,
1,,7219,,1.4552782773971558,,,,,
1,,7239,,1.552298903465271,,,,,
1,,7259,,1.478568434715271,,,,,
1,,7279,,1.4637218713760376,,,,,
1,,7299,,1.5538421869277954,,,,,
1,,7319,,1.6277648210525513,,,,,
1,,7339,,1.5624271631240845,,,,,
1,,7359,,1.5478140115737915,,,,,
1,,7379,,1.547727108001709,,,,,
1,,7399,,1.4112138748168945,,,,,
1,,7419,,1.473382830619812,,,,,
1,,7439,,1.6548417806625366,,,,,
1,,7459,,1.5116370916366577,,,,,
1,,7479,,1.4912909269332886,,,,,
1,,7499,,1.5472126007080078,,,,,
1,,7519,,1.5662078857421875,,,,,
1,,7539,,1.4586830139160156,,,,,
1,,7559,,1.5183701515197754,,,,,
1,,7579,,1.5720064640045166,,,,,
1,,7599,,1.617154598236084,,,,,
1,,7619,,1.4804309606552124,,,,,
1,,7639,,1.625834345817566,,,,,
1,,7659,,1.601412296295166,,,,,
1,,7679,,1.5708894729614258,,,,,
1,,7699,,1.4763898849487305,,,,,
1,,7719,,1.4338308572769165,,,,,
1,,7739,,1.4363694190979004,,,,,
1,,7759,,1.4331632852554321,,,,,
1,,7779,,1.4702509641647339,,,,,
1,,7799,,1.5398333072662354,,,,,
1,,7819,,1.4330389499664307,,,,,
1,,7839,,1.4989854097366333,,,,,
1,,7859,,1.3812971115112305,,,,,
1,,7879,,1.513800024986267,,,,,
1,,7899,,1.4375931024551392,,,,,
1,,7919,,1.511155128479004,,,,,
1,,7939,,1.5580463409423828,,,,,
1,,7959,,1.4804402589797974,,,,,
1,,7979,,1.4455467462539673,,,,,
1,,7999,,1.6122053861618042,,,,,
1,,8019,,1.5610307455062866,,,,,
1,,8039,,1.6663728952407837,,,,,
1,,8059,,1.50558340549469,,,,,
1,,8079,,1.4616092443466187,,,,,
1,,8099,,1.3491671085357666,,,,,
1,,8119,,1.5427254438400269,,,,,
1,,8139,,1.4754139184951782,,,,,
1,,8159,,1.4117368459701538,,,,,
1,,8179,,1.5000423192977905,,,,,
1,,8199,,1.4728695154190063,,,,,
1,,8219,,1.3419594764709473,,,,,
1,,8239,,1.4537750482559204,,,,,
1,,8259,,1.6432300806045532,,,,,
1,,8279,,1.5808442831039429,,,,,
1,,8299,,1.587828278541565,,,,,
1,,8319,,1.6186805963516235,,,,,
1,,8339,,1.5051259994506836,,,,,
1,,8359,,1.3640503883361816,,,,,
1,,8379,,1.5288633108139038,,,,,
1,,8399,,1.647269606590271,,,,,
1,,8419,,1.5578514337539673,,,,,
1,,8439,,1.4435254335403442,,,,,
1,,8459,,1.4784005880355835,,,,,
1,,8479,,1.4576619863510132,,,,,
1,,8499,,1.4334111213684082,,,,,
1,,8519,,1.4392882585525513,,,,,
1,,8539,,1.4165672063827515,,,,,
1,,8559,,1.4555673599243164,,,,,
1,,8579,,1.465659499168396,,,,,
1,,8599,,1.5332173109054565,,,,,
1,,8619,,1.544112205505371,,,,,
1,,8639,,1.4209251403808594,,,,,
1,,8659,,1.4342231750488281,,,,,
1,,8679,,1.4142465591430664,,,,,
1,,8699,,1.6259933710098267,,,,,
1,,8719,,1.389367938041687,,,,,
1,,8739,,1.3802160024642944,,,,,
1,,8759,,1.4948145151138306,,,,,
1,,8779,,1.5659347772598267,,,,,
1,,8799,,1.498799204826355,,,,,
1,,8819,,1.5201386213302612,,,,,
1,,8839,,1.5297045707702637,,,,,
1,,8859,,1.4216312170028687,,,,,
1,,8879,,1.455453872680664,,,,,
1,,8899,,1.6260251998901367,,,,,
1,,8919,,1.453757405281067,,,,,
1,,8939,,1.3258625268936157,,,,,
1,,8959,,1.5297741889953613,,,,,
1,,8979,,1.5626236200332642,,,,,
1,,8999,,1.6063774824142456,,,,,
1,,9019,,1.6037741899490356,,,,,
1,,9039,,1.560932993888855,,,,,
1,,9059,,1.5222266912460327,,,,,
1,,9079,,1.6112548112869263,,,,,
1,,9099,,1.4564504623413086,,,,,
1,,9119,,1.3825907707214355,,,,,
1,,9139,,1.4373995065689087,,,,,
1,,9159,,1.5002540349960327,,,,,
1,,9179,,1.47819983959198,,,,,
1,,9199,,1.4261951446533203,,,,,
1,,9219,,1.5807393789291382,,,,,
1,,9239,,1.6156097650527954,,,,,
1,,9259,,1.4135980606079102,,,,,
1,,9279,,1.5796747207641602,,,,,
1,,9299,,1.4326165914535522,,,,,
1,,9319,,1.652296543121338,,,,,
1,,9339,,1.5100427865982056,,,,,
1,,9359,,1.5067377090454102,,,,,
1,,9379,,1.572469711303711,,,,,
1,,9399,,1.4526335000991821,,,,,
1,,9419,,1.451743721961975,,,,,
1,,9439,,1.628394365310669,,,,,
1,,9459,,1.4665478467941284,,,,,
1,,9479,,1.5618829727172852,,,,,
1,,9499,,1.4317998886108398,,,,,
1,,9519,,1.5571717023849487,,,,,
1,,9539,,1.4761029481887817,,,,,
1,,9559,,1.5446891784667969,,,,,
1,,9579,,1.434700846672058,,,,,
1,,9599,,1.343675136566162,,,,,
1,,9619,,1.4934329986572266,,,,,
1,,9639,,1.6438961029052734,,,,,
1,,9659,,1.4573392868041992,,,,,
1,,9679,,1.3799928426742554,,,,,
1,,9699,,1.5132240056991577,,,,,
1,,9719,,1.53005850315094,,,,,
1,,9739,,1.4592736959457397,,,,,
1,,9759,,1.6242320537567139,,,,,
1,,9779,,1.5161322355270386,,,,,
1,,9799,,1.4597781896591187,,,,,
1,,9819,,1.426525592803955,,,,,
1,,9839,,1.5000394582748413,,,,,
1,,9859,,1.4070580005645752,,,,,
1,,9879,,1.6267188787460327,,,,,
1,,9899,,1.4766454696655273,,,,,
1,,9919,,1.4332689046859741,,,,,
1,,9939,,1.6210287809371948,,,,,
1,,9959,,1.5277725458145142,,,,,
1,,9979,,1.709782600402832,,,,,
1,,9999,,1.4270037412643433,,,,,
1,,10019,,1.4280177354812622,,,,,
1,,10039,,1.4921379089355469,,,,,
1,,10059,,1.454800009727478,,,,,
1,,10079,,1.3991498947143555,,,,,
1,,10099,,1.5380048751831055,,,,,
1,,10119,,1.3913177251815796,,,,,
1,,10139,,1.4062128067016602,,,,,
1,,10159,,1.4378961324691772,,,,,
1,,10179,,1.5151828527450562,,,,,
1,,10199,,1.5869576930999756,,,,,
1,,10219,,1.397955298423767,,,,,
1,,10239,,1.6038850545883179,,,,,
1,,10259,,1.6422139406204224,,,,,
1,,10279,,1.6340293884277344,,,,,
1,,10299,,1.4923299551010132,,,,,
1,,10319,,1.4702448844909668,,,,,
1,,10339,,1.4431049823760986,,,,,
1,,10359,,1.5819835662841797,,,,,
1,,10379,,1.4520918130874634,,,,,
1,,10399,,1.5087990760803223,,,,,
1,,10419,,1.5020856857299805,,,,,
1,,10439,,1.6406097412109375,,,,,
1,,10459,,1.4962869882583618,,,,,
1,,10479,,1.4874931573867798,,,,,
1,,10499,,1.441663384437561,,,,,
1,,10519,,1.4758989810943604,,,,,
1,,10539,,1.4881374835968018,,,,,
1,,10559,,1.55525803565979,,,,,
1,,10579,,1.327196478843689,,,,,
1,,10599,,1.5660204887390137,,,,,
1,,10619,,1.471380591392517,,,,,
1,,10639,,1.6588239669799805,,,,,
1,,10659,,1.5333963632583618,,,,,
1,,10679,,1.607038140296936,,,,,
1,,10699,,1.5738521814346313,,,,,
1,,10719,,1.4276032447814941,,,,,
1,,10739,,1.437388300895691,,,,,
1,,10759,,1.5758075714111328,,,,,
1,,10779,,1.5704370737075806,,,,,
1,,10799,,1.595512866973877,,,,,
1,,10819,,1.4653538465499878,,,,,
1,,10839,,1.5887337923049927,,,,,
1,,10859,,1.5450003147125244,,,,,
1,,10879,,1.4256120920181274,,,,,
1,,10899,,1.5129799842834473,,,,,
1,,10919,,1.537550449371338,,,,,
1,,10939,,1.425147533416748,,,,,
1,,10959,,1.4623953104019165,,,,,
1,,10979,,1.4620362520217896,,,,,
1,,10999,,1.5600037574768066,,,,,
1,,11019,,1.4943960905075073,,,,,
1,,11039,,1.499934196472168,,,,,
1,,11059,,1.5725692510604858,,,,,
1,,11079,,1.4392510652542114,,,,,
1,,11099,,1.4877808094024658,,,,,
1,,11119,,1.4998211860656738,,,,,
1,,11139,,1.390641689300537,,,,,
1,,11159,,1.5603708028793335,,,,,
1,,11179,,1.603783369064331,,,,,
1,,11199,,1.46392023563385,,,,,
1,,11219,,1.511334776878357,,,,,
1,,11239,,1.529518723487854,,,,,
1,,11259,,1.514172911643982,,,,,
1,,11279,,1.5247697830200195,,,,,
1,,11299,,1.5700589418411255,,,,,
1,,11319,,1.576682686805725,,,,,
1,,11339,,1.4138721227645874,,,,,
1,,11359,,1.430935025215149,,,,,
1,,11379,,1.3738905191421509,,,,,
1,,11399,,1.5236159563064575,,,,,
1,,11419,,1.55401611328125,,,,,
1,,11439,,1.5371726751327515,,,,,
1,,11459,,1.4709925651550293,,,,,
1,,11479,,1.6668635606765747,,,,,
1,,11499,,1.4298518896102905,,,,,
1,,11519,,1.6455248594284058,,,,,
1,,11539,,1.4130882024765015,,,,,
1,,11559,,1.3472295999526978,,,,,
1,,11579,,1.4934362173080444,,,,,
1,,11599,,1.4939535856246948,,,,,
1,,11619,,1.5655635595321655,,,,,
1,,11639,,1.7121387720108032,,,,,
1,,11659,,1.4975038766860962,,,,,
1,,11679,,1.5662803649902344,,,,,
1,,11699,,1.505324125289917,,,,,
1,,11719,,1.6189703941345215,,,,,
1,,11739,,1.6276963949203491,,,,,
1,,11759,,1.4411693811416626,,,,,
1,,11779,,1.4237290620803833,,,,,
1,,11799,,1.4863437414169312,,,,,
1,,11819,,1.4671175479888916,,,,,
1,,11839,,1.5527032613754272,,,,,
1,,11859,,1.4306644201278687,,,,,
1,,11879,,1.4251583814620972,,,,,
1,,11899,,1.4904261827468872,,,,,
1,,11919,,1.596326470375061,,,,,
1,,11939,,1.4712775945663452,,,,,
1,,11959,,1.375659465789795,,,,,
1,,11979,,1.4086471796035767,,,,,
1,,11999,,1.4643410444259644,,,,,
1,,12019,,1.4648241996765137,,,,,
1,,12039,,1.5279613733291626,,,,,
1,,12059,,1.5738292932510376,,,,,
1,,12079,,1.4928430318832397,,,,,
1,,12099,,1.4862746000289917,,,,,
1,,12119,,1.533280372619629,,,,,
1,,12139,,1.4180935621261597,,,,,
1,,12159,,1.3571548461914062,,,,,
1,,12179,,1.4433237314224243,,,,,
1,,12199,,1.6233139038085938,,,,,
1,,12219,,1.4291642904281616,,,,,
1,,12239,,1.458411693572998,,,,,
1,,12259,,1.617837905883789,,,,,
1,,12279,,1.5341943502426147,,,,,
1,,12299,,1.6874539852142334,,,,,
1,,12319,,1.3261075019836426,,,,,
1,,12339,,1.552250862121582,,,,,
1,,12359,,1.3746341466903687,,,,,
1,,12379,,1.4300273656845093,,,,,
1,,12399,,1.4406994581222534,,,,,
1,,12419,,1.5421686172485352,,,,,
1,,12439,,1.413577675819397,,,,,
1,,12459,,1.4490457773208618,,,,,
1,,12479,,1.5149412155151367,,,,,
1,,12499,,1.466339111328125,,,,,
1,,12519,,1.593598484992981,,,,,
1,,12539,,1.4657294750213623,,,,,
1,,12559,,1.3874977827072144,,,,,
1,,12579,,1.4685392379760742,,,,,
1,,12599,,1.574625015258789,,,,,
1,,12619,,1.4477514028549194,,,,,
1,,12639,,1.5396462678909302,,,,,
1,,12659,,1.5228559970855713,,,,,
1,,12679,,1.5294042825698853,,,,,
1,,12699,,1.38117516040802,,,,,
1,,12719,,1.4961215257644653,,,,,
1,,12739,,1.4184081554412842,,,,,
1,,12759,,1.5370649099349976,,,,,
1,,12779,,1.5135778188705444,,,,,
1,,12799,,1.5424309968948364,,,,,
1,,12819,,1.3528027534484863,,,,,
1,,12839,,1.5147463083267212,,,,,
1,,12859,,1.5319074392318726,,,,,
1,,12879,,1.577765703201294,,,,,
1,,12899,,1.3312865495681763,,,,,
1,,12919,,1.4367808103561401,,,,,
1,,12939,,1.5787509679794312,,,,,
1,,12959,,1.6572318077087402,,,,,
1,,12979,,1.539013385772705,,,,,
1,,12999,,1.4448388814926147,,,,,
1,,13019,,1.3850444555282593,,,,,
1,,13039,,1.4728425741195679,,,,,
1,,13059,,1.450122356414795,,,,,
1,,13079,,1.525699257850647,,,,,
1,,13099,,1.5452923774719238,,,,,
1,,13119,,1.4127622842788696,,,,,
1,,13139,,1.347299575805664,,,,,
1,,13159,,1.4815753698349,,,,,
1,,13179,,1.3290607929229736,,,,,
1,,13199,,1.5591304302215576,,,,,
1,,13219,,1.4093583822250366,,,,,
1,,13239,,1.4375346899032593,,,,,
1,,13259,,1.4633769989013672,,,,,
1,,13279,,1.678788185119629,,,,,
1,,13299,,1.3299704790115356,,,,,
