decision_ts,next_ts,effective_horizon,receiver_station_count,donor_station_count,requested_inbound_bikes,requested_outbound_bikes,matched_bikes,transfer_action_count,bike_km,infeasible_station_count
2022-10-22 02:00:00,2022-10-22 03:00:00,12,18,14,11052,5317,200,19,697.1802960932255,0
2022-10-22 03:00:00,2022-10-22 04:00:00,12,15,14,10917,5126,200,17,715.1349821090698,0
2022-10-22 04:00:00,2022-10-22 05:00:00,12,14,10,10792,4922,200,18,731.2295572757721,0
2022-10-22 05:00:00,2022-10-22 06:00:00,12,10,6,10644,4733,200,10,728.1663783788681,0
2022-10-22 06:00:00,2022-10-22 07:00:00,12,13,6,10500,4526,200,13,737.4391794204712,0
2022-10-22 07:00:00,2022-10-22 08:00:00,12,17,18,10359,4331,200,24,730.0375581979752,0
2022-10-22 08:00:00,2022-10-22 09:00:00,12,18,20,10245,4155,200,25,732.3718505501747,0
2022-10-22 09:00:00,2022-10-22 10:00:00,12,17,14,10027,4029,200,23,747.1999507546425,0
2022-10-22 10:00:00,2022-10-22 11:00:00,12,15,17,9725,3876,200,22,754.2636260986328,0
2022-10-22 11:00:00,2022-10-22 12:00:00,12,14,28,9535,3707,200,30,732.8656458258629,0
2022-10-22 12:00:00,2022-10-22 13:00:00,12,17,29,9282,3621,200,35,712.4801145493984,0
2022-10-22 13:00:00,2022-10-22 14:00:00,12,15,36,9047,3651,200,39,587.8441970050335,0
2022-10-22 14:00:00,2022-10-22 15:00:00,12,12,24,8811,3557,200,30,790.1392726898193,0
2022-10-22 15:00:00,2022-10-22 16:00:00,12,13,20,8526,3399,200,23,804.0544372498989,0
2022-10-22 16:00:00,2022-10-22 17:00:00,12,11,20,8276,3257,200,26,799.494615226984,0
2022-10-22 17:00:00,2022-10-22 18:00:00,12,11,18,8073,3116,200,21,898.3940733671188,0
2022-10-22 18:00:00,2022-10-22 19:00:00,12,10,17,7753,2961,200,21,948.5032975673676,0
2022-10-22 19:00:00,2022-10-22 20:00:00,12,11,12,7551,2758,200,15,969.5806254148483,0
2022-10-22 20:00:00,2022-10-22 21:00:00,12,9,14,7349,2595,200,18,996.186779499054,0
2022-10-22 21:00:00,2022-10-22 22:00:00,12,11,16,7233,2386,200,23,1040.8790677785873,0
2022-10-22 22:00:00,2022-10-22 23:00:00,12,11,17,7184,2151,200,24,1086.4039163589478,0
2022-10-22 23:00:00,2022-10-23 00:00:00,12,12,24,7080,2006,200,29,1140.4683902263641,0
2022-10-23 00:00:00,2022-10-23 01:00:00,12,16,15,6990,1829,200,27,1190.4358189105988,0
2022-10-23 01:00:00,2022-10-23 02:00:00,12,15,16,6811,1659,200,25,1238.0445039272308,0
2022-10-23 02:00:00,2022-10-23 03:00:00,12,17,15,6647,1473,200,27,1279.1560896635056,0
2022-10-23 03:00:00,2022-10-23 04:00:00,12,8,14,6452,1301,200,15,1309.0268671512604,0
2022-10-23 04:00:00,2022-10-23 05:00:00,12,9,12,6256,1117,200,15,1362.5360298156738,0
2022-10-23 05:00:00,2022-10-23 06:00:00,12,11,22,6052,946,200,23,1383.3578963279724,0
2022-10-23 06:00:00,2022-10-23 07:00:00,12,9,26,5848,788,200,28,1396.3348038196564,0
2022-10-23 07:00:00,2022-10-23 08:00:00,12,10,32,5646,644,200,34,1423.5403203070164,0
2022-10-23 08:00:00,2022-10-23 09:00:00,12,14,26,5444,461,200,35,1595.0707385540009,0
2022-10-23 09:00:00,2022-10-23 10:00:00,12,18,30,5248,298,200,35,1787.1394892930984,0
2022-10-23 10:00:00,2022-10-23 11:00:00,12,18,35,5083,149,149,39,1368.3248270750046,0
2022-10-23 11:00:00,2022-10-23 12:00:00,12,14,37,4966,70,70,40,428.55521711707115,0
2022-10-23 12:00:00,2022-10-23 13:00:00,12,12,27,4832,58,58,29,307.12826400995255,0
