epoch,train_loss,val_loss,seconds
1,0.5531138818514975,0.5157778582402638,69.53585815429688
2,0.36997777443183094,0.4529935547283718,69.52876091003418
3,0.3405004077836087,0.4231317937374115,69.5484778881073
4,0.32475724659467997,0.41131349333695005,69.43801069259644
5,0.3162127811657755,0.40270226342337473,69.53157782554626
6,0.309547747122614,0.40526736846991945,69.6938407421112
7,0.30402760850755794,0.39091697335243225,69.90353751182556
8,0.300037904162156,0.3951425424643925,69.71248579025269
9,0.2969691248316514,0.3935403653553554,69.40032577514648
10,0.29423576342432123,0.4010643682309559,69.37018990516663
11,0.2918425064337881,0.3969080150127411,69.6490375995636
12,0.2895563276190507,0.39699066962514606,69.78629159927368
